ride_id,rider_id,driver_id,city,pickup_at,distance_mi,surge_mult,rider_rating,duration_min,fare_usd
7770,962,276,Seattle,2025-09-17 08:40:00,1.79,1.46,4,4.9,7.02
7771,3142,600,Chicago,2025-01-15 18:10:00,4.01,1,3,12.3,6.71
7772,2070,397,Boston,2025-02-20 21:00:00,1.65,1.04,5,7.4,4.1
7773,2091,497,Seattle,2025-09-27 04:35:00,5.62,1.25,5,18.9,11.62
7774,615,769,Boston,2025-07-25 23:25:00,4.37,1,NA,11.9,9.14
7775,768,373,Chicago,2025-09-19 06:50:00,4.31,1,NA,14.8,7.84
7776,121,65,Boston,2025-05-27 06:40:00,2.58,1,5,10.3,5.03
7777,810,347,Boston,2025-04-26 20:55:00,9.31,1.44,5,27.2,21.99
7778,1374,77,Boston,2025-08-22 10:55:00,2.89,1.51,5,10.5,7.46
7779,172,279,Boston,2025-07-04 18:40:00,3.43,1.6,5,10.2,11.17
7780,2570,689,Boston,2025-01-11 18:20:00,4.78,1.07,5,15.2,10.92
7781,3975,431,Boston,2025-09-04 11:50:00,6.58,1.1,5,18.8,12.63
7782,1006,434,Boston,2025-08-22 18:05:00,7.18,1.22,NA,20.4,16.86
7783,1360,13,Boston,2025-06-05 13:20:00,2.73,1.22,5,8.6,7.75
7784,2751,233,Boston,2025-12-25 07:10:00,3.7,1.27,4,9.8,10.48
7785,3602,3,Boston,2025-01-27 16:20:00,2.49,1.05,5,8.4,6.27
7786,1634,754,Boston,2025-01-19 09:45:00,4.82,1.8,3,16.6,14.48
7787,767,203,Chicago,2025-05-04 20:15:00,6.89,1.23,5,17.2,17.65
7788,571,298,Boston,2025-10-19 19:40:00,2.77,1.37,4,8.3,9.39
7789,430,440,Boston,2025-04-05 06:20:00,3.81,1.33,5,11.1,9.35
7790,906,655,San Francisco,2025-02-22 18:25:00,6.66,1.33,5,17.9,14.89
7791,1772,716,San Francisco,2025-09-11 05:50:00,2.8,1.23,4,6.6,8.2
7792,2666,644,Seattle,2025-08-31 08:10:00,1.95,1,5,5.1,4.82
7793,2914,29,Chicago,2025-10-24 23:40:00,8.01,1,5,25.1,14.78
7794,2445,80,Boston,2025-04-04 20:20:00,4.65,1.59,5,14.4,13.53
7795,696,751,Boston,2025-02-26 16:00:00,5.36,1.39,5,15.5,14.04
7796,3877,223,Chicago,2025-05-28 14:45:00,5.05,1,4,17.1,10.38
7797,3414,68,San Francisco,2025-10-24 19:25:00,4.87,1.02,4,15.4,10.04
7798,1638,110,Chicago,2025-04-27 09:30:00,4.27,1.67,5,12.9,14.25
7799,2100,416,Boston,2025-05-27 22:55:00,10.62,1.04,4,32.2,17.19
7800,455,287,San Francisco,2025-12-22 11:45:00,3.17,1.55,4,8.9,10.66
7801,2139,334,Boston,2025-01-12 14:40:00,4.69,1,3,15.2,9.67
7802,3047,638,San Francisco,2025-02-06 22:35:00,4.47,1.22,5,12,10.83
7803,1,283,Chicago,2025-06-09 04:50:00,5.26,1.35,5,13.4,13.38
7804,3711,149,Chicago,2025-04-01 02:20:00,2.27,1,4,8.6,6.37
7805,1594,137,Chicago,2025-06-11 11:10:00,5.44,1.25,5,16.6,13.32
7806,1657,528,Chicago,2025-02-17 08:15:00,7.23,1.06,4,20.9,14.9
7807,2414,668,San Francisco,2025-09-06 13:45:00,3.35,1.61,5,8.9,8.97
7808,3835,101,Austin,2025-09-24 01:30:00,5.94,1.24,5,20.9,12.16
7809,153,751,Seattle,2025-12-18 19:00:00,4,1.28,5,11.7,9.26
7810,2491,305,Boston,2025-03-27 01:30:00,8.85,1.62,5,28,24.89
7811,621,464,Boston,2025-12-18 18:25:00,1.98,1.29,5,5.7,5.59
7812,662,179,Boston,2025-02-21 12:45:00,3.01,1.5,5,8.2,9.05
7813,1961,308,Seattle,2025-06-05 15:55:00,4.52,1.05,5,14.1,9.19
7814,1354,88,Seattle,2025-02-16 03:10:00,5.42,1.36,4,16.1,14.62
7815,1201,167,Austin,2025-05-01 00:25:00,5.12,1.35,5,14.2,13.33
7816,1553,20,Austin,2025-05-08 15:35:00,10.04,1.8,4,31,28.65
7817,853,701,San Francisco,2025-04-01 13:50:00,3.55,1.73,5,10,11.83
7818,2822,315,Boston,2025-02-11 17:05:00,3.66,1.53,3,11.2,9.47
7819,928,602,San Francisco,2025-11-24 00:35:00,11.11,1,5,32,18.8
7820,2147,301,Boston,2025-06-26 16:45:00,3.03,1,4,12.3,7.6
7821,3289,297,Chicago,2025-01-12 16:35:00,4.45,1,4,10.5,8.25
7822,937,717,Seattle,2025-08-20 21:10:00,4.24,1,5,9.5,7.83
7823,3701,668,Seattle,2025-06-01 06:30:00,4.78,1.53,5,12.8,12.26
7824,2362,243,Seattle,2025-12-07 10:05:00,4.62,1.35,5,17.2,12.79
7825,1610,524,Seattle,2025-10-22 21:35:00,2.7,1,4,11.6,8.2
7826,3112,78,Austin,2025-02-04 12:40:00,4.65,1.24,5,14.7,11.66
7827,990,799,Seattle,2025-01-24 14:05:00,2.26,1.19,5,7.8,7.04
7828,235,415,Boston,2025-10-05 01:15:00,3.4,1.65,5,10.8,9.76
7829,2776,689,Boston,2025-01-16 06:00:00,6.13,1.14,4,17.4,12.37
7830,2635,158,San Francisco,2025-08-21 11:55:00,2.86,1.05,5,8.7,5.09
7831,3798,455,Seattle,2025-02-02 16:00:00,2.95,1.27,5,8.5,6.51
7832,214,431,Seattle,2025-04-02 13:50:00,5.11,1,5,13.3,10.06
7833,2259,382,Austin,2025-11-08 21:50:00,21.3,1.23,5,67.1,43.1
7834,2427,529,Boston,2025-11-09 06:45:00,2.8,1.45,5,8.7,8.3
7835,1514,703,Boston,2025-10-21 16:30:00,3.35,1,5,11,6.68
7836,3076,35,Boston,2025-03-20 08:55:00,9.24,1,5,27.1,16.82
7837,2981,334,Boston,2025-05-17 23:15:00,2.1,1.08,3,8,4.62
7838,3414,649,Chicago,2025-01-16 01:40:00,8.96,1,3,26.4,14.04
7839,590,137,San Francisco,2025-10-22 02:35:00,4.75,1.24,NA,16.5,9.69
7840,3690,771,Seattle,2025-02-08 05:40:00,4.75,1.51,5,12.9,12.29
7841,2136,642,Seattle,2025-11-25 22:40:00,3.86,1,4,13.3,7.86
7842,3524,294,San Francisco,2025-06-17,2.53,1.05,5,5.1,6.67
7843,659,269,San Francisco,2025-10-22 07:35:00,3.75,1.34,5,10.2,10.39
7844,1735,133,Boston,2025-07-15 00:55:00,6.78,1.08,5,18.7,15.17
7845,2187,587,Chicago,2025-05-25 00:15:00,7.75,1.39,3,23.9,19.06
7846,1833,317,Boston,2025-06-25 01:15:00,4.24,1.48,4,11.3,13.37
7847,2734,673,Chicago,2025-09-19 02:05:00,3.74,1.3,4,10.8,7.89
7848,3972,702,Chicago,2025-01-24 06:10:00,1.99,1.02,5,5.6,6.46
7849,3163,209,Seattle,2025-02-26 14:00:00,5.95,1.04,4,18.2,11.64
7850,573,375,San Francisco,2025-11-06 23:10:00,7.1,1.34,5,22.5,16.59
7851,368,524,San Francisco,2025-09-05 09:05:00,3.38,1,5,12.5,7.62
7852,284,264,Austin,2025-07-27 22:45:00,3.6,1.58,5,11.6,10.02
7853,435,196,Austin,2025-04-16 21:55:00,1.31,1.17,5,5.7,5.96
7854,277,624,Seattle,2025-08-11 09:15:00,4.46,1.3,5,14.9,9.09
7855,431,510,San Francisco,2025-03-19 01:25:00,2.35,1.09,5,6.4,7.95
7856,1058,344,Seattle,2025-02-27 08:00:00,4.75,1.29,5,17.1,11.1
7857,450,37,Austin,2025-06-25 06:25:00,6.39,1,NA,19.1,11.68
7858,3600,473,Austin,2025-07-05 13:35:00,6.93,1,5,20.4,14.49
7859,3609,272,Seattle,2025-11-21 09:20:00,9.81,1,5,27.1,15.89
7860,2725,640,Seattle,2025-09-06 01:30:00,4.27,1,5,11.7,8.06
7861,90,269,Boston,2025-04-19 04:10:00,4.14,1,5,13,8.11
7862,1272,512,Boston,2025-12-04 22:50:00,8.25,1.12,5,24.5,17.29
7863,1669,326,Austin,2025-09-04 21:40:00,4.27,1.3,5,11.1,10.28
7864,1024,477,Seattle,2025-04-18 00:20:00,2.31,1.13,3,5.1,6.24
7865,3166,744,Austin,2025-05-05 06:35:00,5.15,1,4,13.8,9.58
7866,2152,708,Austin,2025-07-11 02:05:00,3.48,1.31,5,9,10.01
7867,140,628,Austin,2025-05-28 10:05:00,6.8,1.04,NA,18.5,15.74
7868,1301,7,San Francisco,2025-08-22 09:25:00,2.01,1,4,8,5.5
7869,1689,437,Boston,2025-04-20 19:35:00,6.6,1.07,5,19.8,14.15
7870,3351,134,Boston,2025-01-04 01:50:00,1.99,1,5,5.8,4.76
7871,2730,366,Chicago,2025-09-08 18:20:00,5.58,1.17,5,14.1,12.01
7872,2163,528,Boston,2025-03-01 12:35:00,3.79,1,5,12,9.31
7873,489,510,Austin,2025-02-15 22:25:00,6.7,1.32,4,19.2,15.93
7874,3322,58,San Francisco,2025-04-18 12:50:00,8.19,1.13,5,24.4,16.25
7875,3049,7,San Francisco,2025-05-21 14:45:00,2.78,1,5,8.1,6.97
7876,2421,290,San Francisco,2025-12-19 06:20:00,5.7,1,5,18.4,11.9
7877,3259,791,Austin,2025-07-01 14:50:00,2.25,1.16,4,7.7,8.26
7878,1668,379,Seattle,2025-08-31 11:55:00,2.41,1.22,4,8.9,5.08
7879,3395,781,San Francisco,2025-07-06 23:20:00,5.12,1.71,4,15.3,15.86
7880,1157,98,Seattle,2025-09-05 21:55:00,2.8,1,5,7.5,6.24
7881,2317,6,Chicago,2025-06-02 22:25:00,4.08,1.51,4,10.6,12.7
7882,1791,169,Austin,2025-12-14,2.38,1.12,5,6.6,5.17
7883,2076,550,Chicago,2025-07-24 05:45:00,1.92,1.41,4,7,6.07
7884,1951,251,Boston,2025-09-02 03:55:00,5.36,1.4,5,15.3,14.06
7885,213,69,Seattle,2025-12-28 05:40:00,6.19,1.63,5,18.3,18.9
7886,2297,144,San Francisco,2025-03-25 11:30:00,7.17,1,5,19.8,13.41
7887,1544,43,Austin,2025-04-27 22:30:00,9.45,1.42,5,26.2,22.98
7888,2577,633,Austin,2025-07-10 09:35:00,3.88,1.55,4,10.1,12.83
7889,3542,544,San Francisco,2025-04-22 07:35:00,5,1,5,15.1,11.39
7890,3745,207,Austin,2025-05-01 07:30:00,7.32,1.09,4,22.7,12.71
7891,3165,27,Chicago,2025-03-24 12:35:00,2.45,1.41,5,5.9,7.45
7892,1105,794,Boston,2025-05-21 02:50:00,3,1,5,7.9,7.97
7893,148,427,Austin,2025-04-22 13:00:00,2.83,1.12,5,7.4,8.61
7894,3863,32,Seattle,2025-10-14 13:35:00,8.86,1,5,25.5,14.4
7895,2615,297,Seattle,2025-12-11 22:50:00,8.77,1.34,5,26.1,20.61
7896,3243,684,Seattle,2025-03-15 06:10:00,3.65,1,4,13.6,7.7
7897,2879,518,Austin,2025-10-10 11:50:00,2.53,1.26,5,8.4,6.94
7898,995,573,Chicago,2025-03-12 04:05:00,12.75,1.08,4,37.1,23.47
7899,672,291,San Francisco,2025-10-23 19:10:00,6.77,1.21,4,21.8,15.18
7900,3773,297,Chicago,2025-09-19 23:05:00,1.23,1.22,5,3.3,4.81
7901,3757,248,Austin,2025-10-08 02:50:00,6.22,1,NA,19,12.78
7902,2750,291,San Francisco,2025-07-20 16:50:00,2.93,1,5,10.6,7.13
7903,3115,639,San Francisco,2025-02-26 22:20:00,3.72,1.29,5,9.7,8.8
7904,2711,57,Seattle,2025-03-17 07:20:00,8.9,1.25,3,27.8,18.01
7905,3794,38,San Francisco,2025-11-18 07:50:00,5.44,1.28,5,17.4,11.85
7906,1433,360,San Francisco,2025-12-31 15:00:00,8.4,1.41,5,26.5,20.25
7907,647,29,Seattle,2025-06-14 01:05:00,6.93,1.11,5,22.2,12.89
7908,2412,243,San Francisco,2025-07-13 01:25:00,2.62,1,5,7.9,7.37
7909,211,508,Chicago,2025-04-03 14:25:00,9.64,1,5,28.2,16.74
7910,3068,480,Austin,2025-03-27 14:40:00,4.67,2.02,5,12.3,17.77
7911,3132,520,San Francisco,2025-08-21 20:55:00,3.77,1.4,5,8.6,12.99
7912,1278,126,San Francisco,2025-04-01 16:40:00,4.73,1.28,5,11.2,11.86
7913,2549,592,Boston,2025-06-11 15:35:00,6.1,1,5,18.7,11.81
7914,2372,624,Chicago,2025-08-05 03:45:00,2.86,1.81,3,10,9.49
7915,72,265,San Francisco,2025-12-09 01:35:00,2.85,1,5,10,5.76
7916,3239,404,Chicago,2025-09-12 11:20:00,12,1.68,4,35.7,31.51
7917,1389,24,San Francisco,2025-04-13 10:05:00,4.22,1.03,3,13.8,8.61
7918,11,259,Boston,2025-03-29 07:50:00,2.43,1,5,6.4,5.31
7919,3885,696,Austin,2025-11-07 13:05:00,2.63,1,4,8.4,7.21
7920,2990,473,Boston,2025-07-17 02:25:00,10.62,1,NA,30.2,18.1
7921,749,750,San Francisco,2025-05-14 00:10:00,3.03,1.33,5,8.7,9.2
7922,653,467,Boston,2025-11-25 19:15:00,2.4,1,3,7.6,6.46
7923,756,452,Boston,2025-06-13 13:55:00,9.27,1,5,28.5,15.5
7924,3907,327,Austin,2025-11-25 22:00:00,5.88,1.06,5,15.2,11.69
7925,1044,451,Chicago,2025-07-24 12:45:00,2.47,1,5,7.9,6.21
7926,2691,782,Chicago,2025-09-23 03:35:00,4.61,1,NA,12.8,8.48
7927,77,291,San Francisco,2025-12-11 18:50:00,6.69,1.4,5,20.5,15.48
7928,121,764,Chicago,2025-09-24 06:10:00,3.33,1.12,5,9.9,9.15
7929,3203,640,Seattle,2025-04-15 18:55:00,2.7,1.24,5,6.9,6.86
7930,3191,448,San Francisco,2025-05-14 08:15:00,8.81,1.33,NA,28.1,19.76
7931,636,45,Seattle,2025-05-03 01:45:00,2.93,1.09,5,9.1,6.26
7932,2620,329,Seattle,2025-12-11 10:35:00,2.55,1.8,5,6.1,8.52
7933,421,574,San Francisco,2025-04-23 22:40:00,2.42,1.05,4,6.7,6.39
7934,1677,635,Boston,2025-03-20 03:05:00,6.23,1.37,5,19.6,14.98
7935,3242,272,Austin,2025-04-25 11:15:00,5.53,1.21,NA,15.7,12.14
7936,3135,283,Seattle,2025-07-17 17:00:00,13.3,1.74,5,38.7,35.58
7937,1136,21,Chicago,2025-11-16 23:45:00,5.91,1.55,4,18.3,16.05
7938,3986,65,San Francisco,2025-06-17 09:25:00,2.97,1.41,5,9.7,9.16
7939,2660,584,Chicago,2025-06-25 11:35:00,5.86,1.52,4,19.6,17.34
7940,3136,263,Boston,2025-04-07 10:05:00,6.98,1.2,5,20.7,14.35
7941,1787,119,Austin,2025-04-07 06:55:00,3.82,1,5,11.8,8.46
7942,461,46,Boston,2025-11-09 13:15:00,3.76,1.02,5,12.9,7.05
7943,2211,239,Chicago,2025-07-20 16:45:00,3.17,1.17,5,12.2,7.61
7944,3925,584,Seattle,2025-09-18 22:50:00,3.76,1.42,5,12.8,10.38
7945,3068,220,Chicago,2025-05-06 03:45:00,9.71,1.46,4,31.2,23.56
7946,191,556,Boston,2025-04-17 13:45:00,3.03,1.18,4,7.9,5.75
7947,571,352,Chicago,2025-04-05 21:40:00,19.55,1.49,5,59.2,46.51
7948,2843,431,Seattle,2025-12-17 14:25:00,4.2,1.3,5,12.7,10.67
7949,627,715,Boston,2025-07-01 04:15:00,5.06,1.07,5,15.6,11.79
7950,1673,322,Austin,2025-11-27 12:25:00,3.14,1.39,5,7.8,7.77
7951,3245,416,Boston,2025-12-26 02:05:00,3.88,1.4,3,12.1,11.22
7952,2787,292,Seattle,2025-03-15 16:30:00,3.99,1.46,5,11.5,11.78
7953,2627,747,San Francisco,2025-12-18 04:40:00,4.18,1,4,13.5,9.52
7954,1462,646,San Francisco,2025-05-31 06:25:00,4.21,1.15,5,14,9.97
7955,1860,615,San Francisco,2025-09-17 13:55:00,7.69,1,3,23.1,14.13
7956,2723,39,San Francisco,2025-09-29 14:05:00,4.02,1.8,4,12,13.54
7957,2614,703,San Francisco,2025-11-12 07:40:00,2,1.18,5,6.1,6.24
7958,57,494,Chicago,2025-03-01 10:40:00,6.99,1.51,4,19.3,18.28
7959,1688,328,Boston,2025-03-19 02:30:00,12.53,1.29,5,36.5,27.04
7960,177,728,Seattle,2025-03-24 06:10:00,3.22,1.05,5,7.1,6.83
7961,757,559,Chicago,2025-07-06 19:45:00,8.48,1.1,5,22.1,18.51
7962,307,188,Austin,2025-11-26 11:55:00,2.77,1.27,4,6.2,9.45
7963,740,663,Boston,2025-02-13 03:35:00,1.34,1.17,5,0.8,1.33
7964,935,404,Seattle,2025-02-19 19:40:00,5.68,1,4,18.6,10.76
7965,3528,782,Chicago,2025-01-04 06:30:00,4.09,1,4,10.4,8.52
7966,3052,50,Austin,2025-11-24 21:55:00,3.03,1.22,5,10.6,8.07
7967,491,76,Chicago,2025-07-17 04:55:00,8.38,1,5,27,15.98
7968,3183,589,Seattle,2025-03-13 00:05:00,17.19,1.66,4,51.9,47.28
7969,1507,353,Chicago,2025-12-13 09:20:00,5.7,1.27,4,18.4,12.53
7970,3628,208,Austin,2025-01-23 15:35:00,4.68,1.14,4,16.6,11.4
7971,2980,352,Seattle,2025-10-16 15:20:00,2.69,1.7,5,8.8,8.17
7972,1811,185,Chicago,2025-12-31 14:40:00,3.15,1,5,9.2,8.68
7973,3571,190,Austin,2025-11-03 09:45:00,5.52,1.6,5,12.1,17.92
7974,2115,40,Boston,2025-01-22 11:05:00,6.25,1,5,20.1,11.82
7975,2990,507,San Francisco,2025-02-10 23:35:00,6.05,1.42,5,17.9,14.14
7976,557,781,Austin,2025-09-21 09:30:00,3.46,1.55,5,8.6,9.16
7977,2981,657,Seattle,2025-06-01 18:55:00,6.32,1,4,19.9,12.6
7978,1339,752,Seattle,2025-03-02 23:55:00,3.83,1.26,4,13.1,7.78
7979,2040,261,San Francisco,2025-08-17 20:25:00,6.15,1.22,4,17.3,13.6
7980,3631,397,San Francisco,2025-10-15 15:50:00,5.24,1.1,5,15.2,10.69
7981,1368,351,San Francisco,2025-10-10 05:20:00,2.82,1.75,5,6.8,9.73
7982,2180,380,Chicago,2025-12-28 10:25:00,5.16,1.19,5,15.3,13.61
7983,1626,91,Boston,2025-08-07 23:05:00,3.48,1.79,5,12.8,12.29
7984,982,286,San Francisco,2025-09-01 01:50:00,5.25,1,4,14.7,9.22
7985,1905,265,San Francisco,2025-08-16 02:00:00,2.28,1.4,4,7.4,9.75
7986,3236,185,San Francisco,2025-02-14 01:05:00,3.5,1.02,4,12.9,7.48
7987,1908,251,San Francisco,2025-11-17 01:00:00,5.48,1,4,17.8,11.36
7988,3876,759,Boston,2025-05-15 08:45:00,6,1.22,5,20.1,12.74
7989,3915,247,Chicago,2025-05-10 18:40:00,8.83,1,5,26.7,15.63
7990,3689,369,San Francisco,2025-09-19 05:35:00,1.54,1.52,5,5.5,4.42
7991,442,621,Seattle,2025-12-23 21:45:00,5.96,1.02,NA,17.8,11
7992,866,623,Seattle,2025-06-23 21:50:00,3.21,1.43,5,8.7,9.14
7993,1599,128,San Francisco,2025-09-10 12:40:00,3.79,1,5,12.5,9.8
7994,638,475,Boston,2025-03-03 05:10:00,9.73,1.39,5,27.4,23.79
7995,1148,736,Chicago,2025-12-03 21:55:00,5.48,1,NA,16.3,11.79
7996,266,103,Boston,2025-04-20 23:40:00,3.75,1.09,4,12.2,10.84
7997,3427,187,Boston,2025-10-03 05:45:00,4.23,1.23,NA,12.6,9.45
7998,3216,241,Chicago,2025-03-10 03:25:00,8.97,1.34,5,27.6,21.77
7999,2335,354,San Francisco,2025-08-30 13:55:00,7.04,1.1,5,21.3,14.04
8000,1320,179,Seattle,2025-03-28 08:45:00,7.85,1.15,4,23.4,16.22
8001,2978,207,Seattle,2025-01-23 02:00:00,8.94,1.12,5,29.2,19.08
8002,2384,696,Chicago,2025-09-19 15:45:00,6.86,1,5,19.2,13.26
8003,3002,197,Boston,2025-10-03 18:10:00,4.44,1.39,5,11,13.66
8004,1476,726,Seattle,2025-02-08 04:15:00,4.38,1.2,3,14.8,10.7
8005,2255,161,Boston,2025-11-30 16:30:00,2.29,1.34,5,6,6.08
8006,2021,396,Chicago,2025-12-06 13:05:00,2.13,1.04,NA,7.4,5.98
8007,3018,541,Seattle,2025-05-12 14:15:00,11.55,1.19,3,33.6,20.68
8008,53,609,Chicago,2025-11-25 06:30:00,7.33,1.27,3,20.5,17.36
8009,2941,427,Austin,2025-09-17 20:15:00,2.71,1.35,3,7,7.01
8010,100,746,Seattle,2025-07-01 03:50:00,4.15,1.11,5,12.3,7.45
8011,3085,170,San Francisco,2025-04-06 01:45:00,3.51,1.05,4,11.2,9.95
8012,2137,319,San Francisco,2025-10-03 09:50:00,4.65,1.42,4,15,12.91
8013,11,697,Chicago,2025-01-16 06:05:00,3.96,1.51,5,13.5,10.96
8014,653,433,Austin,2025-04-03 06:15:00,4.5,1,5,13.7,8.43
8015,619,643,Chicago,2025-03-08,4.38,1,5,11.4,10.48
8016,2297,483,Austin,2025-02-15 07:45:00,4.48,1,5,15.1,10.38
8017,1429,182,Chicago,2025-02-10 05:15:00,4.21,1,4,13.5,8.4
8018,1220,714,Seattle,2025-09-01 17:40:00,2.66,1,5,6.8,6.06
8019,3061,235,Seattle,2025-08-19 20:05:00,3.28,1.42,5,7.9,10.38
8020,3094,510,Boston,2025-09-15 22:30:00,6.79,1.05,4,19.6,11.5
8021,1235,732,Austin,2025-05-13 05:05:00,5.44,1.52,5,17.5,14.84
8022,3525,198,Austin,2025-01-08 07:50:00,16.01,1,3,47.1,27.4
8023,2782,315,Seattle,2025-02-12 07:50:00,2.02,1.1,NA,6.9,7.16
8024,3891,26,Chicago,2025-11-23 20:00:00,4.71,1.29,5,12.8,11.26
8025,3918,703,Chicago,2025-12-19 12:50:00,5.65,1.27,5,14.3,14.42
8026,1642,273,Seattle,2025-09-09 06:55:00,6.04,1.87,3,18.4,20.45
8027,3830,754,Boston,2025-02-11 09:40:00,2.01,1.14,4,5.7,5.74
8028,2198,40,Austin,2025-03-22 03:05:00,3.84,1.14,5,7.9,10.24
8029,3991,650,San Francisco,2025-10-14 03:50:00,3.39,1.13,5,10.6,7.68
8030,2716,2,Austin,2025-05-04 09:45:00,5.29,1.21,4,15.4,10.46
8031,2719,88,San Francisco,2025-01-21 08:45:00,1.48,1,5,5.7,3.79
8032,3038,24,San Francisco,2025-10-16 13:05:00,6.6,1.42,5,19.1,16.58
8033,2884,53,Seattle,2025-04-19 09:45:00,2.53,1.29,5,9,7.42
8034,1957,537,San Francisco,2025-03-24 23:05:00,9.63,1,3,27.6,17.02
8035,3098,277,Seattle,2025-03-04 13:05:00,4.04,1.18,5,14.3,10.63
8036,2445,8,Boston,2025-09-24 16:00:00,4.82,1,5,14.4,9.69
8037,2711,287,Chicago,2025-11-07 18:45:00,6.06,1.23,5,17.8,13.56
8038,3366,338,Boston,2025-12-13 13:25:00,3.8,1.55,4,9.9,11.85
8039,209,642,Seattle,2025-06-24 05:00:00,9.88,1,5,28.8,18.32
8040,375,191,Seattle,2025-12-30 05:05:00,5.7,1.46,5,16.1,13.53
8041,3147,144,Austin,2025-01-14 23:10:00,6.17,1.21,5,18,12.85
8042,2409,41,Boston,2025-09-14 05:35:00,2.39,1.38,5,6.6,7.11
8043,1114,428,Chicago,2025-12-11 13:20:00,16.73,1.53,5,48.9,42.42
8044,1670,87,Austin,2025-11-22 16:20:00,3.93,1,5,10.9,9.19
8045,1424,434,Austin,2025-03-04 21:05:00,2.7,1.16,5,9.2,7.52
8046,2810,310,San Francisco,2025-06-19 07:05:00,9.57,1.27,5,25.4,20.66
8047,2811,338,Chicago,2025-12-15 08:30:00,5.13,1.04,4,14.5,8.24
8048,2487,36,Boston,2025-04-21 00:40:00,3.49,1.66,5,9.3,12.69
8049,2537,751,Austin,2025-08-31 01:20:00,2.86,1.58,NA,9.3,9.27
8050,2263,327,Austin,2025-06-13 20:10:00,8.31,1.23,5,27.5,18.4
8051,2232,155,Boston,2025-11-08 08:40:00,5.23,1.42,3,16.7,14.61
8052,2120,701,Chicago,2025-10-07 20:30:00,8.34,1.19,5,24.5,15.98
8053,295,251,Austin,2025-06-11 19:20:00,3.16,1.3,NA,7.5,10.04
8054,1427,208,Seattle,2025-04-30 00:15:00,4.79,1.57,5,13.9,13.46
8055,3508,192,Chicago,2025-09-15 17:15:00,4.59,1.29,5,13.9,11
8056,3269,206,Seattle,2025-05-19 10:50:00,3.01,1.44,5,6.5,8.47
8057,3863,293,San Francisco,2025-11-04 05:40:00,7.33,1,5,20.3,12.71
8058,1124,68,Chicago,2025-09-15 16:55:00,6.96,1,5,20.3,11.25
8059,3220,728,San Francisco,2025-04-23 10:25:00,5.06,2.16,5,13.9,18.3
8060,1217,379,Seattle,2025-07-15 17:10:00,4.31,1.02,5,12.3,9.31
8061,347,420,Austin,2025-10-10 04:15:00,1.5,1.65,4,6.1,7.39
8062,3404,130,Seattle,2025-02-26 02:45:00,7.12,1.21,5,21.3,16.52
8063,1119,783,Chicago,2025-05-28 21:40:00,10.33,1.28,5,32.8,22.25
8064,305,768,Austin,2025-03-22 13:10:00,2.5,1,5,7.8,7.21
8065,2544,292,Seattle,2025-09-24 19:05:00,2.63,1.19,5,6.5,8.56
8066,2940,18,San Francisco,2025-01-11 22:50:00,2.44,1,4,9.4,8.02
8067,1523,651,Chicago,2025-01-06 19:50:00,5.11,1.36,5,14.8,11.01
8068,3013,473,Seattle,2025-06-16 09:45:00,2.89,1.49,4,6.5,8.33
8069,1020,426,San Francisco,2025-07-15 17:10:00,3.27,1.06,5,9.4,6.75
8070,3468,709,San Francisco,2025-07-31 06:55:00,2.82,1,NA,7.2,8.2
8071,2547,607,Austin,2025-10-08 14:30:00,5.63,1,3,19.2,10.54
8072,2848,487,Chicago,2025-04-24 22:25:00,6.66,1.19,4,18.2,13.61
8073,1809,244,Seattle,2025-03-21 18:40:00,4.9,1.03,4,13.2,9.86
8074,2428,625,Austin,2025-07-24 14:20:00,3.86,1.07,4,11.7,7.54
8075,3830,579,Austin,2025-08-09 09:40:00,6.25,1.96,5,18.1,21.69
8076,348,213,Seattle,2025-08-05 10:05:00,9.6,1,5,26.5,16.44
8077,2468,340,Austin,2025-09-11 14:10:00,6.21,1.54,3,18.4,18.28
8078,2064,523,Austin,2025-08-17 20:25:00,4.34,1.17,4,12.5,11.46
8079,2427,380,Chicago,2025-12-12 23:45:00,7.37,1.22,NA,19.8,16.01
8080,2554,320,San Francisco,2025-07-20 13:55:00,10.71,1,5,32.4,18.83
8081,2315,240,Chicago,2025-12-16 13:55:00,3.34,1,4,10.4,8.72
8082,122,741,Seattle,2025-02-13 03:35:00,4.75,1,5,15.3,9.07
8083,3039,614,Seattle,2025-09-17 14:40:00,4.5,1.19,5,13,10.26
8084,1235,544,San Francisco,2025-12-29 09:10:00,7.33,1,5,22.6,12.65
8085,3818,369,Seattle,2025-10-29 15:00:00,5.43,1.21,5,16.9,13.96
8086,572,586,San Francisco,2025-04-17 21:00:00,4.07,1.13,4,10.3,9.01
8087,569,142,Chicago,2025-11-08 09:40:00,5.07,1.09,5,16.1,10.43
8088,3329,557,Chicago,2025-03-01 00:05:00,9.73,1,5,27.9,16.22
8089,681,136,Seattle,2025-04-30 17:50:00,10.52,1,4,33.2,19.55
8090,441,688,Chicago,2025-02-15 11:55:00,3.54,1.26,3,7.3,9.47
8091,2584,60,Seattle,2025-01-29 08:55:00,3.16,1.24,5,9.9,9.42
8092,3463,376,Boston,2025-12-01 05:10:00,8.09,1,5,25.8,15.69
8093,3144,390,Chicago,2025-09-15 18:05:00,4.73,1.65,5,12,14.19
8094,377,443,Chicago,2025-01-14 12:05:00,1.41,1.11,4,5.9,5.91
